userid,version,sum_gamerounds,retention_1,retention_7
68205,gate_30,56,0,0
68206,gate_40,189,1,0
68207,gate_40,297,1,1
68208,gate_40,222,1,1
68209,gate_30,170,1,1
68210,gate_40,196,1,0
68211,gate_30,119,0,0
68212,gate_40,195,1,1
68213,gate_40,133,1,0
68214,gate_40,200,1,0
68215,gate_30,200,1,0
68216,gate_40,78,0,0
68217,gate_30,359,0,0
68218,gate_40,203,0,0
68219,gate_40,188,0,1
68220,gate_30,145,1,0
68221,gate_40,194,0,0
68222,gate_40,105,1,0
68223,gate_30,324,0,0
68224,gate_30,276,0,1
68225,gate_40,334,0,0
68226,gate_30,321,0,0
68227,gate_40,255,1,0
68228,gate_40,362,0,0
68229,gate_30,48,0,0
68230,gate_40,121,1,0
68231,gate_40,130,1,0
68232,gate_30,310,1,0
68233,gate_40,302,1,0
68234,gate_40,251,1,0
68235,gate_40,210,0,0
68236,gate_30,359,0,0
68237,gate_40,368,1,0
68238,gate_30,236,1,1
68239,gate_30,197,0,1
68240,gate_30,394,1,0
68241,gate_40,260,1,0
68242,gate_30,381,0,0
68243,gate_40,119,1,0
68244,gate_30,302,0,0
68245,gate_30,587,1,0
68246,gate_40,351,0,0
68247,gate_40,147,0,0
68248,gate_30,155,1,1
68249,gate_40,151,1,0
68250,gate_40,384,1,0
68251,gate_30,335,1,1
68252,gate_40,238,0,0
68253,gate_40,121,0,0
68254,gate_30,289,0,0
68255,gate_30,454,1,0
68256,gate_30,155,1,0
68257,gate_40,208,0,0
68258,gate_30,145,1,0
68259,gate_30,180,1,0
68260,gate_30,147,1,0
68261,gate_30,72,1,0
68262,gate_40,241,1,0
68263,gate_40,236,0,0
68264,gate_40,66,1,0
68265,gate_30,140,1,0
68266,gate_30,171,0,0
68267,gate_30,279,0,0
68268,gate_40,118,1,0
68269,gate_40,200,1,1
68270,gate_30,318,1,0
68271,gate_30,336,1,0
68272,gate_30,189,0,0
68273,gate_30,255,1,0
68274,gate_40,243,0,0
68275,gate_30,270,1,1
68276,gate_30,323,0,0
68277,gate_30,129,1,0
68278,gate_30,304,1,1
68279,gate_40,246,1,0
68280,gate_30,241,0,0
68281,gate_30,181,1,1
68282,gate_30,216,1,1
68283,gate_40,81,0,0
68284,gate_40,229,1,1
68285,gate_30,174,1,1
68286,gate_30,257,1,0
68287,gate_30,312,1,0
68288,gate_40,240,1,1
68289,gate_40,154,1,0
68290,gate_40,192,1,0
68291,gate_30,81,1,0
68292,gate_40,129,0,0
68293,gate_40,458,1,0
68294,gate_30,279,1,1
68295,gate_40,339,0,0
68296,gate_40,216,1,0
68297,gate_30,160,0,0
68298,gate_40,268,0,1
68299,gate_30,103,1,0
68300,gate_30,145,0,0
68301,gate_40,211,0,0
68302,gate_40,174,1,0
68303,gate_30,151,0,0
68304,gate_40,74,1,0
68305,gate_30,194,0,0
68306,gate_30,239,0,0
68307,gate_30,253,0,1
68308,gate_30,125,1,0
68309,gate_40,299,1,1
68310,gate_30,175,1,0
68311,gate_40,331,0,0
68312,gate_30,400,1,0
68313,gate_40,238,0,0
68314,gate_40,158,0,0
68315,gate_40,171,1,1
68316,gate_30,530,1,1
68317,gate_40,183,0,1
68318,gate_30,265,1,0
68319,gate_40,308,1,0
68320,gate_40,450,0,0
68321,gate_40,184,1,1
68322,gate_40,260,1,0
68323,gate_40,201,1,0
68324,gate_30,170,0,0
68325,gate_40,168,0,0
68326,gate_40,289,1,1
68327,gate_30,236,1,0
68328,gate_30,130,0,0
68329,gate_30,481,1,1
68330,gate_40,417,1,0
68331,gate_40,152,1,0
68332,gate_30,168,1,0
68333,gate_40,158,0,0
68334,gate_30,257,0,1
68335,gate_40,223,1,0
68336,gate_30,255,0,0
68337,gate_40,321,0,0
68338,gate_30,194,0,0
68339,gate_40,239,1,1
68340,gate_30,254,1,0
68341,gate_30,256,1,0
68342,gate_40,239,0,0
68343,gate_40,198,0,1
68344,gate_30,162,0,1
68345,gate_40,132,0,1
68346,gate_40,234,0,0
68347,gate_30,147,0,0
68348,gate_30,159,0,0
68349,gate_40,331,0,0
68350,gate_30,327,0,0
68351,gate_30,256,1,0
68352,gate_40,312,0,0
68353,gate_30,263,1,0
68354,gate_30,249,1,0
68355,gate_40,193,1,0
68356,gate_30,108,0,1
68357,gate_40,210,0,0
68358,gate_40,154,1,0
68359,gate_30,159,1,0
68360,gate_30,692,1,1
68361,gate_40,285,0,0
68362,gate_40,203,0,0
68363,gate_40,180,0,0
68364,gate_30,434,0,0
68365,gate_40,790,0,0
68366,gate_40,321,0,1
68367,gate_40,148,1,1
68368,gate_30,262,0,0
68369,gate_30,310,1,1
68370,gate_40,260,0,0
68371,gate_30,120,0,0
68372,gate_30,279,0,0
68373,gate_30,307,1,1
68374,gate_30,290,0,0
68375,gate_40,308,0,0
68376,gate_40,288,0,0
68377,gate_30,195,1,0
68378,gate_30,203,0,1
68379,gate_40,291,1,0
68380,gate_40,124,1,0
68381,gate_30,479,1,0
68382,gate_30,275,0,1
68383,gate_30,195,1,0
68384,gate_40,107,0,0
68385,gate_40,116,1,0
68386,gate_40,261,0,1
68387,gate_30,193,1,1
68388,gate_40,248,1,0
68389,gate_30,129,0,0
68390,gate_40,160,0,0
68391,gate_40,218,0,1
68392,gate_30,220,0,0
68393,gate_40,319,1,0
68394,gate_40,296,0,1
68395,gate_40,142,0,0
68396,gate_40,442,1,0
68397,gate_40,173,0,1
68398,gate_40,329,1,0
68399,gate_30,231,1,0
68400,gate_30,251,1,0
68401,gate_40,326,0,1
68402,gate_40,246,1,0
68403,gate_30,163,1,0
68404,gate_40,344,1,0
68405,gate_40,163,1,1
68406,gate_30,470,1,0
68407,gate_40,230,0,0
68408,gate_30,386,0,0
68409,gate_40,227,0,0
68410,gate_40,226,1,1
68411,gate_30,180,1,0
68412,gate_30,186,0,0
68413,gate_30,213,0,0
68414,gate_30,110,1,1
68415,gate_40,255,0,0
68416,gate_40,480,1,1
68417,gate_40,281,0,0
68418,gate_40,163,0,0
68419,gate_30,278,1,0
68420,gate_30,210,1,0
68421,gate_30,185,0,0
68422,gate_30,150,1,0
68423,gate_40,203,1,0
68424,gate_30,132,1,0
68425,gate_40,530,1,1
68426,gate_30,273,0,0
68427,gate_30,372,0,0
68428,gate_30,230,0,0
68429,gate_30,189,1,1
68430,gate_40,372,0,0
68431,gate_30,319,1,0
68432,gate_40,223,0,1
68433,gate_30,316,0,0
68434,gate_30,98,1,1
68435,gate_40,437,1,0
68436,gate_30,439,0,1
68437,gate_30,185,1,0
68438,gate_40,190,0,0
68439,gate_30,178,0,0
68440,gate_30,58,0,0
68441,gate_40,58,0,0
68442,gate_30,282,1,0
68443,gate_30,257,0,0
68444,gate_40,147,1,0
68445,gate_40,313,1,0
68446,gate_30,532,1,0
68447,gate_30,173,1,0
68448,gate_40,136,1,1
68449,gate_40,129,0,0
68450,gate_30,359,1,0
68451,gate_30,169,0,0
68452,gate_30,174,1,0
68453,gate_30,139,0,0
68454,gate_30,107,1,0
68455,gate_40,380,1,1
68456,gate_40,323,0,0
68457,gate_40,98,0,1
68458,gate_30,132,1,1
68459,gate_40,62,1,0
68460,gate_40,242,1,0
68461,gate_40,297,0,0
68462,gate_40,294,1,0
68463,gate_30,150,0,0
68464,gate_30,156,0,0
68465,gate_30,435,1,0
68466,gate_40,261,0,1
68467,gate_30,189,0,0
68468,gate_30,155,1,0
68469,gate_40,193,1,0
68470,gate_40,214,1,0
68471,gate_30,38,1,0
68472,gate_30,184,0,0
68473,gate_40,107,0,0
68474,gate_40,234,0,1
68475,gate_40,350,0,0
68476,gate_40,158,0,0
68477,gate_30,174,1,0
68478,gate_40,135,1,0
68479,gate_40,79,0,1
68480,gate_40,232,1,0
68481,gate_40,269,0,0
68482,gate_30,142,1,0
68483,gate_30,316,0,0
68484,gate_30,148,1,0
68485,gate_40,100,0,0
68486,gate_40,316,0,0
68487,gate_30,223,1,0
68488,gate_30,416,0,1
68489,gate_40,340,1,0
68490,gate_40,165,0,0
68491,gate_40,121,1,0
68492,gate_30,101,1,0
68493,gate_40,251,1,1
68494,gate_40,273,1,1
68495,gate_30,161,1,1
68496,gate_40,294,0,0
68497,gate_30,224,1,0
68498,gate_30,52,0,0
68499,gate_30,141,0,1
68500,gate_30,275,1,0
68501,gate_40,109,0,0
68502,gate_30,294,0,0
68503,gate_30,394,1,0
68504,gate_40,71,1,0
68505,gate_30,243,1,0
68506,gate_40,366,0,0
68507,gate_30,300,1,1
68508,gate_40,99,1,0
68509,gate_30,156,1,0
68510,gate_40,290,0,1
68511,gate_40,311,1,0
68512,gate_40,261,1,0
68513,gate_40,120,0,0
68514,gate_30,345,0,0
68515,gate_30,197,1,0
68516,gate_30,371,1,0
68517,gate_40,141,0,0
68518,gate_30,361,1,0
68519,gate_40,151,0,0
68520,gate_40,158,0,0
68521,gate_30,127,1,1
68522,gate_40,90,0,0
68523,gate_40,346,1,0
68524,gate_30,265,0,0
68525,gate_40,289,1,0
68526,gate_30,310,0,0
68527,gate_40,243,1,0
68528,gate_40,160,0,0
68529,gate_40,238,1,0
68530,gate_40,150,1,0
68531,gate_30,150,0,0
68532,gate_30,267,0,0
68533,gate_40,130,0,0
68534,gate_40,403,1,0
68535,gate_30,343,0,0
68536,gate_40,106,0,0
68537,gate_30,354,1,0
68538,gate_30,73,1,0
68539,gate_40,248,1,0
68540,gate_30,310,1,0
68541,gate_30,107,0,0
68542,gate_40,531,1,1
68543,gate_30,211,1,1
68544,gate_30,364,1,0
68545,gate_30,190,0,0
68546,gate_30,296,1,0
68547,gate_40,197,1,0
68548,gate_40,123,0,0
68549,gate_30,277,1,0
68550,gate_40,366,1,1
68551,gate_40,254,0,0
68552,gate_30,432,0,0
68553,gate_40,340,1,0
68554,gate_40,232,1,1
68555,gate_30,144,0,0
68556,gate_40,447,1,0
68557,gate_40,484,1,0
68558,gate_40,120,1,1
68559,gate_30,293,1,0
68560,gate_30,349,1,0
68561,gate_30,181,0,0
68562,gate_40,205,1,0
68563,gate_30,302,0,0
68564,gate_30,344,1,1
68565,gate_40,85,0,0
68566,gate_40,193,1,0
68567,gate_30,194,0,1
68568,gate_30,237,0,0
68569,gate_40,301,0,0
68570,gate_30,170,0,0
68571,gate_40,142,0,0
68572,gate_30,454,0,1
68573,gate_30,135,1,1
68574,gate_30,351,1,1
68575,gate_30,85,0,1
68576,gate_30,167,0,1
68577,gate_30,262,1,0
68578,gate_40,480,1,1
68579,gate_30,121,1,0
68580,gate_30,204,0,0
68581,gate_40,127,0,0
68582,gate_30,94,0,0
68583,gate_40,305,1,0
68584,gate_30,159,1,0
68585,gate_30,363,1,1
68586,gate_30,286,1,1
68587,gate_40,293,1,0
68588,gate_30,76,1,1
68589,gate_40,226,0,1
68590,gate_30,386,0,1
68591,gate_30,135,1,0
68592,gate_40,280,1,0
68593,gate_40,244,0,0
68594,gate_30,112,1,0
68595,gate_30,280,1,1
68596,gate_40,196,1,0
68597,gate_30,222,0,1
68598,gate_40,429,1,0
68599,gate_30,276,0,0
68600,gate_40,145,0,0
68601,gate_40,143,1,0
68602,gate_30,227,0,0
68603,gate_40,304,1,0
68604,gate_30,325,0,0
68605,gate_40,124,1,1
68606,gate_30,302,1,0
68607,gate_30,172,0,0
68608,gate_40,182,1,0
68609,gate_40,250,1,0
68610,gate_40,194,1,0
68611,gate_40,255,0,0
68612,gate_40,89,1,0
68613,gate_40,207,0,0
68614,gate_40,338,1,0
68615,gate_40,149,0,0
68616,gate_30,345,1,0
68617,gate_40,140,0,1
68618,gate_40,251,0,1
68619,gate_30,363,1,0
68620,gate_30,191,1,0
68621,gate_40,348,0,0
68622,gate_30,136,1,0
68623,gate_40,385,0,0
68624,gate_40,319,1,0
68625,gate_40,121,0,0
68626,gate_30,80,1,0
68627,gate_40,391,1,0
68628,gate_30,260,0,1
68629,gate_30,257,1,0
68630,gate_30,273,1,0
68631,gate_40,177,1,0
68632,gate_30,233,1,0
68633,gate_30,336,1,0
68634,gate_40,150,0,1
68635,gate_30,341,0,0
68636,gate_40,210,0,1
68637,gate_40,342,1,0
68638,gate_40,121,1,0
68639,gate_30,267,0,0
68640,gate_30,375,0,0
68641,gate_30,113,1,1
68642,gate_30,111,0,1
68643,gate_40,244,1,0
68644,gate_40,81,0,0
68645,gate_30,130,1,0
68646,gate_30,154,0,0
68647,gate_40,203,0,1
68648,gate_30,277,1,0
68649,gate_40,505,1,0
68650,gate_30,464,0,0
68651,gate_30,136,1,0
68652,gate_30,76,0,0
68653,gate_40,429,1,0
68654,gate_40,109,0,0
68655,gate_40,311,1,0
68656,gate_40,121,1,0
68657,gate_30,360,1,0
68658,gate_40,140,1,0
68659,gate_30,198,0,0
68660,gate_30,273,1,0
68661,gate_30,299,1,0
68662,gate_30,140,0,0
68663,gate_30,236,1,0
68664,gate_30,175,0,1
68665,gate_40,389,0,0
68666,gate_40,305,0,0
68667,gate_30,657,1,0
68668,gate_40,236,0,0
68669,gate_30,217,0,0
68670,gate_40,134,1,1
68671,gate_30,454,1,1
68672,gate_30,105,0,0
68673,gate_40,93,1,0
68674,gate_30,261,1,1
68675,gate_30,142,0,0
68676,gate_30,205,0,0
68677,gate_30,326,0,0
68678,gate_40,414,1,0
68679,gate_40,414,1,0
68680,gate_40,128,0,0
68681,gate_30,233,1,0
68682,gate_40,300,0,0
68683,gate_30,582,1,0
68684,gate_30,59,1,0
68685,gate_40,223,1,1
68686,gate_30,153,0,0
68687,gate_30,79,0,0
68688,gate_40,216,0,0
68689,gate_40,457,1,0
68690,gate_30,220,1,0
68691,gate_30,104,0,0
68692,gate_30,172,1,0
68693,gate_40,219,0,0
68694,gate_30,211,0,0
68695,gate_40,99,0,0
68696,gate_40,362,1,0
68697,gate_30,170,0,1
68698,gate_40,251,1,1
68699,gate_40,215,1,0
68700,gate_30,223,1,0
68701,gate_40,240,1,1
68702,gate_30,218,1,0
68703,gate_40,202,0,0
68704,gate_30,274,0,1
68705,gate_40,309,1,0
68706,gate_40,188,0,0
68707,gate_30,360,0,0
68708,gate_40,124,1,0
68709,gate_30,149,0,0
68710,gate_30,40,0,1
68711,gate_30,339,1,0
68712,gate_30,174,1,0
68713,gate_30,156,1,0
68714,gate_40,285,1,1
68715,gate_40,336,1,1
68716,gate_30,477,1,0
68717,gate_40,167,0,0
68718,gate_30,240,1,0
68719,gate_30,184,1,0
68720,gate_40,123,1,0
68721,gate_30,184,0,0
68722,gate_30,376,0,0
68723,gate_40,519,1,0
68724,gate_30,250,0,0
68725,gate_40,201,0,0
68726,gate_30,332,1,0
68727,gate_30,138,0,0
68728,gate_30,499,1,0
68729,gate_40,179,0,0
68730,gate_40,247,1,0
68731,gate_40,312,0,0
68732,gate_30,490,1,0
68733,gate_40,378,1,0
68734,gate_30,532,0,0
68735,gate_30,162,0,0
68736,gate_40,505,1,1
68737,gate_30,118,1,0
68738,gate_40,161,0,1
68739,gate_40,241,1,1
68740,gate_30,156,0,0
68741,gate_30,285,1,0
68742,gate_40,111,0,0
68743,gate_30,169,1,0
68744,gate_40,331,1,0
68745,gate_30,154,0,0
68746,gate_30,232,1,0
68747,gate_40,291,1,0
68748,gate_30,154,0,0
68749,gate_40,267,1,0
68750,gate_40,197,1,0
68751,gate_30,250,1,0
68752,gate_30,313,0,0
68753,gate_40,176,0,0
68754,gate_30,279,1,0
68755,gate_30,276,1,0
68756,gate_30,121,0,1
68757,gate_30,144,1,0
68758,gate_30,215,0,0
68759,gate_30,356,0,1
68760,gate_30,142,0,0
68761,gate_30,247,0,0
68762,gate_30,241,0,0
68763,gate_40,216,0,0
68764,gate_40,286,1,0
68765,gate_30,327,1,0
68766,gate_30,204,1,0
68767,gate_30,190,1,0
68768,gate_30,374,0,0
68769,gate_30,132,1,0
68770,gate_40,189,1,0
68771,gate_30,187,1,0
68772,gate_30,256,0,0
68773,gate_40,286,0,1
68774,gate_40,157,1,0
68775,gate_40,417,0,1
68776,gate_30,141,1,0
68777,gate_30,370,0,0
68778,gate_40,269,0,0
68779,gate_40,113,0,0
68780,gate_40,183,0,0
68781,gate_30,407,0,1
68782,gate_40,227,1,0
68783,gate_40,164,1,0
68784,gate_40,219,0,1
68785,gate_30,483,0,0
68786,gate_40,193,1,0
68787,gate_40,244,0,0
68788,gate_40,388,1,0
68789,gate_40,258,0,0
68790,gate_30,131,0,0
68791,gate_30,153,0,1
68792,gate_30,283,0,0
68793,gate_40,115,0,1
68794,gate_30,250,0,0
68795,gate_40,85,1,1
68796,gate_40,157,1,0
68797,gate_40,224,1,0
68798,gate_40,309,1,0
68799,gate_40,75,1,0
68800,gate_40,208,0,0
68801,gate_40,276,1,0
68802,gate_30,133,0,0
68803,gate_30,232,0,0
68804,gate_40,213,0,0
68805,gate_30,204,0,1
68806,gate_30,237,1,0
68807,gate_40,221,1,0
68808,gate_30,157,0,0
68809,gate_30,99,1,1
68810,gate_40,137,1,0
68811,gate_30,243,0,0
68812,gate_40,100,1,0
68813,gate_30,309,1,0
68814,gate_40,277,1,0
68815,gate_40,500,1,0
68816,gate_30,473,0,0
68817,gate_40,422,1,0
68818,gate_40,261,1,0
68819,gate_40,90,0,0
68820,gate_40,168,0,1
68821,gate_30,172,1,0
68822,gate_30,211,1,0
68823,gate_30,265,1,1
68824,gate_30,290,0,0
68825,gate_30,155,1,0
68826,gate_40,213,1,0
68827,gate_30,282,0,0
68828,gate_40,149,0,0
68829,gate_40,197,0,0
68830,gate_30,411,1,0
68831,gate_30,267,0,1
68832,gate_30,215,1,0
68833,gate_40,88,1,0
68834,gate_40,362,0,0
68835,gate_40,227,1,0
68836,gate_40,228,0,0
68837,gate_40,189,0,0
68838,gate_40,320,1,0
68839,gate_30,106,0,1
68840,gate_40,156,0,0
68841,gate_30,347,0,1
68842,gate_30,308,1,0
68843,gate_30,218,0,0
68844,gate_40,304,0,1
68845,gate_40,269,1,0
68846,gate_30,186,0,0
68847,gate_30,112,0,0
68848,gate_40,266,0,1
68849,gate_40,294,0,0
68850,gate_30,253,0,0
68851,gate_40,175,1,1
68852,gate_30,225,1,0
68853,gate_40,222,1,0
68854,gate_40,146,1,0
68855,gate_30,283,1,1
68856,gate_30,174,0,0
68857,gate_40,271,0,0
68858,gate_40,795,1,0
68859,gate_30,260,1,1
68860,gate_40,112,0,0
68861,gate_40,526,0,0
68862,gate_40,369,1,0
68863,gate_30,107,0,0
68864,gate_40,333,1,0
68865,gate_30,187,1,1
68866,gate_30,226,1,0
68867,gate_30,260,0,0
68868,gate_30,280,1,1
68869,gate_30,297,0,0
68870,gate_30,226,0,0
68871,gate_40,151,1,0
68872,gate_30,453,0,0
68873,gate_40,162,0,0
68874,gate_40,270,0,0
68875,gate_30,257,1,0
68876,gate_40,427,0,0
68877,gate_30,153,0,0
68878,gate_30,230,0,0
68879,gate_30,362,0,0
68880,gate_40,270,1,0
68881,gate_40,339,0,0
68882,gate_40,124,0,0
68883,gate_40,385,1,0
68884,gate_40,378,1,0
68885,gate_30,150,1,0
68886,gate_40,318,1,0
68887,gate_40,119,0,0
68888,gate_30,97,1,0
68889,gate_40,235,1,0
68890,gate_30,187,0,1
68891,gate_40,127,0,0
68892,gate_30,144,0,1
68893,gate_30,334,0,0
68894,gate_40,151,1,0
68895,gate_40,313,0,1
68896,gate_40,404,0,0
68897,gate_30,273,0,0
68898,gate_30,250,0,0
68899,gate_40,252,1,0
68900,gate_30,213,0,0
68901,gate_30,106,0,0
68902,gate_40,201,0,0
68903,gate_40,142,1,0
68904,gate_30,308,0,1
68905,gate_40,166,0,1
68906,gate_30,239,1,0
68907,gate_30,226,1,1
68908,gate_30,280,1,1
68909,gate_30,318,1,1
68910,gate_30,221,1,0
68911,gate_30,382,0,1
68912,gate_30,209,1,0
68913,gate_30,81,0,0
68914,gate_30,294,0,0
68915,gate_40,251,0,0
68916,gate_30,314,0,1
68917,gate_30,379,1,0
68918,gate_40,147,1,0
68919,gate_40,439,1,0
68920,gate_40,88,1,0
68921,gate_30,394,0,0
68922,gate_40,93,1,0
68923,gate_40,375,0,0
68924,gate_30,222,0,0
68925,gate_30,306,0,0
68926,gate_30,106,0,0
68927,gate_30,311,0,1
68928,gate_30,345,1,0
68929,gate_40,189,1,0
68930,gate_30,136,1,0
68931,gate_30,113,1,0
68932,gate_40,401,1,0
68933,gate_40,138,0,0
68934,gate_40,345,0,1
68935,gate_30,341,1,1
68936,gate_30,160,0,1
68937,gate_40,411,0,1
68938,gate_30,134,1,0
68939,gate_40,142,0,0
68940,gate_40,188,0,1
68941,gate_30,204,1,0
68942,gate_30,166,0,0
68943,gate_40,331,0,0
68944,gate_40,185,0,0
68945,gate_30,145,1,0
68946,gate_30,37,0,0
68947,gate_40,269,1,0
68948,gate_30,351,0,1
68949,gate_40,150,0,0
68950,gate_30,129,1,0
68951,gate_30,213,1,0
68952,gate_40,50,0,0
68953,gate_40,271,1,0
68954,gate_40,167,0,0
68955,gate_40,210,0,1
68956,gate_30,195,0,1
68957,gate_40,204,1,0
68958,gate_30,231,1,0
68959,gate_30,252,0,0
68960,gate_40,138,1,1
68961,gate_30,236,0,0
68962,gate_40,247,1,0
68963,gate_40,136,1,0
68964,gate_40,198,0,0
68965,gate_40,179,0,0
68966,gate_30,465,0,1
68967,gate_30,288,1,0
68968,gate_40,133,0,0
68969,gate_40,453,0,1
68970,gate_30,204,1,0
68971,gate_30,102,1,0
68972,gate_40,236,1,0
68973,gate_30,172,1,1
68974,gate_30,150,0,0
68975,gate_40,167,0,0
68976,gate_30,235,0,1
68977,gate_30,172,1,0
68978,gate_40,170,1,1
68979,gate_30,169,1,0
68980,gate_40,334,1,0
68981,gate_40,334,0,0
68982,gate_30,143,0,1
68983,gate_40,320,0,1
68984,gate_30,143,1,1
68985,gate_40,111,0,0
68986,gate_30,204,1,0
68987,gate_30,103,0,0
68988,gate_40,174,1,0
68989,gate_30,201,1,0
68990,gate_40,247,1,0
68991,gate_40,327,1,0
68992,gate_30,227,1,0
68993,gate_40,389,1,0
68994,gate_30,333,1,0
68995,gate_40,290,0,0
68996,gate_40,244,0,0
68997,gate_40,129,0,1
68998,gate_40,310,0,0
68999,gate_40,236,1,0
69000,gate_40,174,0,1
69001,gate_40,407,0,0
69002,gate_40,443,1,0
69003,gate_40,236,1,0
69004,gate_30,114,0,0
69005,gate_30,197,0,0
69006,gate_30,365,1,0
69007,gate_40,553,1,0
69008,gate_40,137,1,0
69009,gate_40,291,1,0
69010,gate_40,384,1,0
69011,gate_40,184,1,0
69012,gate_40,144,1,0
69013,gate_30,192,0,1
69014,gate_40,146,0,0
69015,gate_40,107,0,1
69016,gate_30,328,1,1
69017,gate_40,527,0,0
69018,gate_30,387,1,0
69019,gate_30,188,1,1
69020,gate_40,229,0,0
69021,gate_30,121,0,1
69022,gate_40,127,1,1
69023,gate_40,313,1,0
69024,gate_40,147,0,1
69025,gate_40,214,1,1
69026,gate_40,301,0,1
69027,gate_40,158,1,1
69028,gate_40,269,1,0
69029,gate_40,219,1,0
69030,gate_40,256,0,1
69031,gate_40,180,1,0
69032,gate_40,321,1,0
69033,gate_30,414,1,0
69034,gate_30,84,1,0
69035,gate_40,167,1,1
69036,gate_40,300,0,0
69037,gate_30,136,0,0
69038,gate_40,198,0,1
69039,gate_30,183,1,0
69040,gate_30,330,1,0
69041,gate_30,671,0,0
69042,gate_30,197,1,1
69043,gate_30,323,1,1
69044,gate_30,133,0,0
69045,gate_40,293,0,1
69046,gate_40,262,0,0
69047,gate_30,119,0,0
69048,gate_40,364,0,0
69049,gate_40,426,1,0
69050,gate_40,219,0,0
69051,gate_40,307,1,0
69052,gate_30,213,1,1
69053,gate_40,191,0,0
69054,gate_30,190,0,0
69055,gate_40,205,0,0
69056,gate_40,259,0,0
69057,gate_30,398,1,0
69058,gate_30,197,0,0
69059,gate_30,236,1,0
69060,gate_30,145,1,0
69061,gate_30,223,1,1
69062,gate_30,189,1,0
69063,gate_30,161,1,0
69064,gate_40,176,1,0
69065,gate_30,196,1,0
69066,gate_30,170,0,0
69067,gate_30,298,0,0
69068,gate_30,395,1,1
69069,gate_30,241,1,1
69070,gate_30,305,0,0
69071,gate_30,103,0,0
69072,gate_40,178,1,1
69073,gate_30,233,0,0
69074,gate_40,302,0,1
69075,gate_30,116,0,1
69076,gate_30,123,1,0
69077,gate_40,524,1,0
69078,gate_30,263,1,1
69079,gate_40,196,0,0
69080,gate_30,175,0,0
69081,gate_30,297,0,0
69082,gate_30,272,0,0
69083,gate_40,224,1,0
69084,gate_40,312,1,0
69085,gate_30,101,1,0
69086,gate_40,443,1,0
69087,gate_30,319,1,0
69088,gate_40,286,1,0
69089,gate_40,270,1,0
69090,gate_40,244,0,0
69091,gate_40,113,1,0
69092,gate_40,185,1,0
69093,gate_30,348,1,0
69094,gate_40,159,0,0
69095,gate_40,186,0,0
69096,gate_30,318,1,0
69097,gate_30,397,0,1
69098,gate_30,97,0,1
69099,gate_30,337,0,1
69100,gate_40,249,1,0
69101,gate_30,153,1,0
69102,gate_30,400,1,0
69103,gate_40,258,1,0
69104,gate_40,297,1,0
69105,gate_40,320,1,0
69106,gate_30,221,1,0
69107,gate_40,338,1,0
69108,gate_30,228,0,0
69109,gate_30,129,1,0
69110,gate_30,414,1,1
69111,gate_40,144,1,0
69112,gate_40,322,1,0
69113,gate_40,268,0,0
69114,gate_40,118,0,0
69115,gate_40,327,1,0
69116,gate_30,283,0,0
69117,gate_40,285,1,0
69118,gate_40,89,0,0
69119,gate_40,197,0,0
69120,gate_30,320,0,1
69121,gate_40,229,0,0
69122,gate_40,179,0,1
69123,gate_30,175,0,1
69124,gate_40,185,0,0
69125,gate_30,228,1,0
69126,gate_30,410,1,0
69127,gate_40,193,0,0
69128,gate_30,170,0,0
69129,gate_30,283,1,0
69130,gate_40,387,0,0
69131,gate_40,326,1,0
69132,gate_40,164,1,0
69133,gate_40,195,0,0
69134,gate_30,100,0,1
69135,gate_30,249,0,0
69136,gate_30,275,1,0
69137,gate_40,290,1,0
69138,gate_40,150,0,0
69139,gate_30,450,1,0
69140,gate_40,227,0,0
69141,gate_30,431,0,0
69142,gate_30,294,0,0
69143,gate_40,291,0,0
69144,gate_30,110,0,0
69145,gate_40,249,1,0
69146,gate_30,60,1,0
69147,gate_40,377,1,0
69148,gate_40,389,1,1
69149,gate_30,239,0,0
69150,gate_40,352,1,0
69151,gate_30,181,1,0
69152,gate_30,200,0,1
69153,gate_30,483,1,0
69154,gate_40,321,0,0
69155,gate_30,294,1,0
69156,gate_30,72,1,0
69157,gate_30,400,0,0
69158,gate_30,202,1,0
69159,gate_40,102,1,0
69160,gate_30,273,1,1
69161,gate_40,283,0,0
69162,gate_40,150,1,0
69163,gate_30,223,0,1
69164,gate_40,142,1,0
69165,gate_40,211,1,0
69166,gate_40,472,1,0
69167,gate_40,165,1,0
69168,gate_40,143,1,0
69169,gate_30,337,0,0
69170,gate_40,349,1,0
69171,gate_40,473,1,0
69172,gate_40,189,1,0
69173,gate_40,172,0,0
69174,gate_30,325,1,0
69175,gate_30,326,1,0
69176,gate_30,296,1,0
69177,gate_30,144,1,0
69178,gate_40,171,0,0
69179,gate_40,246,1,0
69180,gate_40,413,1,0
69181,gate_30,560,0,0
69182,gate_40,76,0,0
69183,gate_40,114,1,0
69184,gate_40,92,0,0
69185,gate_30,82,1,0
69186,gate_30,230,1,0
69187,gate_30,258,0,1
69188,gate_40,67,1,1
69189,gate_40,364,1,0
69190,gate_30,261,1,1
69191,gate_30,243,1,1
69192,gate_30,591,1,0
69193,gate_30,302,1,0
69194,gate_40,329,1,0
69195,gate_40,548,1,0
69196,gate_30,285,1,0
69197,gate_40,382,0,0
69198,gate_40,213,0,0
69199,gate_40,281,0,0
69200,gate_30,335,0,0
69201,gate_40,207,0,0
69202,gate_30,147,0,0
